candidato,origen,orden_clases,cantidad_reglas,antecedentes_promedio,antecedentes_max,cobertura_train,cobertura_val,cobertura_test,hard_ba_train,hard_ba_val,hard_ba_test,hard_f1_macro_val,hard_f1_macro_test,hard_acc_val,hard_acc_test,fuzzy_ba_train,fuzzy_ba_val,fuzzy_ba_test,fuzzy_f1_macro_val,fuzzy_f1_macro_test,fuzzy_acc_val,fuzzy_acc_test,gap_fuzzy_ba,reglas_por_clase,puntaje_pre_ag
37,bootstrap_031,"['high risk', 'mid risk', 'low risk']",24,3.125,5,0.903954802259887,0.8813559322033898,0.9078947368421053,0.6816257641729341,0.5857658270817355,0.625097210386227,0.6005633001045846,0.6390119893081568,0.5988700564971752,0.631578947368421,0.6691351101728461,0.6186499934817463,0.6200229779075469,0.6166081871345028,0.6161574885831179,0.6384180790960452,0.6381578947368421,0.050485116691099785,"{'bajo': 9, 'medio': 7, 'alto': 8}",0.6057503182564546
16,bootstrap_010,"['mid risk', 'low risk', 'high risk']",23,3.0434782608695654,5,0.7815442561205274,0.8531073446327684,0.7796052631578947,0.6211324053305186,0.6072709849673833,0.6003826546734496,0.5934927983539094,0.583804945132215,0.632768361581921,0.625,0.6621530984738532,0.6140550479218622,0.6321685383615967,0.6122865387738446,0.6203374356240599,0.6271186440677966,0.6414473684210527,0.04809805055199101,"{'bajo': 8, 'medio': 5, 'alto': 10}",0.6053662067674696
111,bootstrap_105,"['mid risk', 'high risk', 'low risk']",22,2.909090909090909,6,0.9322033898305084,0.9265536723163842,0.9210526315789473,0.6452863174561286,0.5609490577314108,0.6108847026609535,0.5786324786324786,0.6297559531439804,0.5649717514124294,0.6151315789473685,0.6603883537845802,0.615297748747564,0.6294905543769455,0.6124268489061703,0.6143141094686123,0.6384180790960452,0.6480263157894737,0.04509060503701612,"{'bajo': 7, 'medio': 5, 'alto': 10}",0.6049822077904689
88,bootstrap_082,"['mid risk', 'low risk', 'high risk']",20,2.65,4,0.8738229755178908,0.864406779661017,0.8848684210526315,0.6361657210713815,0.5791612277342381,0.6106977660071994,0.5897756538659645,0.6183564795487647,0.5932203389830508,0.618421052631579,0.6346621146149448,0.6158852381024941,0.6229474388680554,0.6040894281541399,0.6118549521237214,0.632768361581921,0.6348684210526315,0.018776876512450746,"{'bajo': 7, 'medio': 4, 'alto': 9}",0.6046856415539877
24,bootstrap_018,"['low risk', 'mid risk', 'high risk']",24,2.9583333333333335,5,0.815442561205273,0.807909604519774,0.8453947368421053,0.6487553327175969,0.6055000516381134,0.5943255079388204,0.6239316239316239,0.6112169141336302,0.6214689265536724,0.6052631578947368,0.6389915116330211,0.6178542586206021,0.6336879807714696,0.6280254181852163,0.6446932006633499,0.6271186440677966,0.6414473684210527,0.02113725301241909,"{'bajo': 10, 'medio': 5, 'alto': 9}",0.6045637792578018
115,bootstrap_109,"['high risk', 'mid risk', 'low risk']",20,2.7,5,0.8945386064030132,0.8531073446327684,0.875,0.6416111404318952,0.6112699759078574,0.6332322810995068,0.6217271321200193,0.6380719194519894,0.6214689265536724,0.6381578947368421,0.5995211549456833,0.6036309212408723,0.6098805002451465,0.5971384336396952,0.5983823123313053,0.6214689265536724,0.625,0.0,"{'bajo': 7, 'medio': 3, 'alto': 10}",0.6040940336292541
8,bootstrap_002,"['high risk', 'low risk', 'mid risk']",24,3.0833333333333335,5,0.815442561205273,0.8587570621468926,0.875,0.5913763909046929,0.5875570770457582,0.5977126537487452,0.5634220495749421,0.5836960437490071,0.6101694915254238,0.618421052631579,0.6409266833795135,0.617227829049063,0.647387244267664,0.6108639328151523,0.6406577239522796,0.6384180790960452,0.6611842105263158,0.02369885433045049,"{'bajo': 12, 'medio': 2, 'alto': 10}",0.6039024867133652
77,bootstrap_071,"['low risk', 'high risk', 'mid risk']",20,3.05,6,0.8305084745762712,0.8531073446327684,0.8651315789473685,0.6184303118265383,0.5780471989286361,0.5643780564309202,0.5666719116345663,0.5447303921568628,0.6045197740112994,0.5855263157894737,0.6518147732770374,0.6144224404003055,0.601369560459372,0.616775005709384,0.5963731527783827,0.632768361581921,0.6118421052631579,0.03739233287673194,"{'bajo': 11, 'medio': 2, 'alto': 7}",0.6029392783762587
117,bootstrap_111,"['mid risk', 'high risk', 'low risk']",22,3.090909090909091,5,0.7627118644067796,0.7344632768361582,0.7763157894736842,0.6105824207239302,0.5852596042658161,0.6198712997685578,0.5552104899930986,0.5743464983971313,0.6045197740112994,0.631578947368421,0.6224518406122179,0.6311040905851021,0.6151516482025142,0.6286160841148053,0.605303910181959,0.6384180790960452,0.6151315789473685,0.0,"{'bajo': 10, 'medio': 2, 'alto': 10}",0.6024119022408108
35,bootstrap_029,"['low risk', 'high risk', 'mid risk']",18,3.0,6,0.864406779661017,0.8813559322033898,0.868421052631579,0.6291754629018779,0.5737197557263282,0.5682734570574575,0.5650331285231963,0.5563541271990499,0.6045197740112994,0.5953947368421053,0.6554459691252144,0.6086728327653141,0.600958432872112,0.6074380790319531,0.5994094794094794,0.632768361581921,0.6151315789473685,0.046773136359900214,"{'bajo': 8, 'medio': 5, 'alto': 5}",0.6021211118334621
18,bootstrap_012,"['low risk', 'mid risk', 'high risk']",25,2.8,4,0.9397363465160076,0.9265536723163842,0.9177631578947368,0.6405638386770461,0.5841845156768233,0.614567886943905,0.570054945054945,0.5994951101926205,0.6101694915254238,0.6381578947368421,0.6633021066983331,0.6078381576875607,0.6407865842016575,0.6021954220140223,0.6301939739432996,0.6271186440677966,0.6546052631578947,0.05546394901077245,"{'bajo': 9, 'medio': 4, 'alto': 12}",0.6021076939616471
57,bootstrap_051,"['mid risk', 'high risk', 'low risk']",25,2.88,5,0.9303201506591338,0.9152542372881356,0.9276315789473685,0.649621212121212,0.6263889382695984,0.6129596329921241,0.6358931825929176,0.6230266864027164,0.632768361581921,0.6151315789473685,0.6238674847165414,0.593753650645307,0.622374654316873,0.5837906526921866,0.6182979097753339,0.6101694915254238,0.631578947368421,0.030113834071234358,"{'bajo': 8, 'medio': 4, 'alto': 13}",0.6018034102710437
67,bootstrap_061,"['high risk', 'mid risk', 'low risk']",25,3.08,6,0.879472693032015,0.8587570621468926,0.9111842105263158,0.6285927123191274,0.5649378903545084,0.6086551005433137,0.5404444626746036,0.5906261647906046,0.5875706214689266,0.6217105263157895,0.6482413027224349,0.6234650359181172,0.6477983718549238,0.6087316366645976,0.6400798507897653,0.6384180790960452,0.6578947368421053,0.02477626680431766,"{'bajo': 7, 'medio': 4, 'alto': 14}",0.6014801525708934
