id_global,iteracion_origen,id_origen,clase,precision,recall,f1,cobertura,aciertos,errores,antecedentes
RG2101,14,R033,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG2102,14,R034,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG2105,14,R041,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipotension AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG2110,14,R050,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG2112,14,R052,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG2113,14,R053,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG2115,14,R058,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=normal AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG2116,14,R061,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG2117,14,R062,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG2118,14,R063,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG2121,14,R070,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG2122,14,R071,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG2123,14,R073,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG2126,14,R082,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=normal AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG2133,14,R092,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG2134,14,R093,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG2138,14,R101,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG2145,14,R111,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG2146,14,R114,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG2151,14,R122,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG2154,14,R127,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension_severa AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG2155,14,R128,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipotension AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG2156,14,R129,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG2157,14,R130,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG2160,14,R133,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=normal AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG2170,14,R147,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG2173,14,R151,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=normal AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG2178,14,R157,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG2191,14,R182,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipotension AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG2194,14,R187,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=elevada AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG2195,14,R188,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG2199,14,R198,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG2200,14,R199,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG2201,14,R201,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=normal AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG2202,14,R203,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=elevada AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG2205,14,R210,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=normal AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG2213,14,R220,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG2214,14,R221,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG2217,15,R005,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG2218,15,R007,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG2219,15,R008,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG2221,15,R011,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG2222,15,R012,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG2223,15,R016,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG2225,15,R021,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=normal AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG2228,15,R027,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipotension AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG2230,15,R029,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=elevada AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG2231,15,R033,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG2237,15,R042,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG2238,15,R046,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG2247,15,R060,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG2249,15,R065,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG2253,15,R072,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG2255,15,R074,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG2260,15,R081,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=normal AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG2263,15,R085,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG2266,15,R089,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=elevada AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG2270,15,R095,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG2272,15,R097,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG2275,15,R104,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG2278,15,R108,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG2280,15,R110,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG2290,15,R125,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG2297,15,R134,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=elevada AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG2301,15,R139,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipotension AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG2313,15,R159,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG2314,15,R160,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension_severa AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG2321,15,R168,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG2322,15,R169,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG2325,15,R174,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension_severa AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG2326,15,R176,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG2328,15,R179,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG2332,15,R190,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG2334,15,R193,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=normal AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG2336,15,R196,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG2342,16,R014,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipotension AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG2343,16,R018,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG2345,16,R023,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG2346,16,R024,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG2349,16,R034,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=normal AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG2350,16,R035,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG2353,16,R038,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG2355,16,R043,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=normal AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG2356,16,R046,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG2357,16,R047,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG2373,16,R080,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG2378,16,R088,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG2384,16,R102,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG2385,16,R103,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG2386,16,R105,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG2392,16,R112,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG2395,16,R117,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG2399,16,R124,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG2406,16,R134,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG2408,16,R137,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG2413,16,R145,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG2414,16,R146,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=normal AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG2418,16,R151,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG2425,16,R160,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG2436,16,R178,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=normal AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG2441,16,R183,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG2448,16,R193,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG2453,16,R200,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG2458,16,R205,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG2463,17,R005,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG2464,17,R007,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG2465,17,R009,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG2470,17,R025,low risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension_severa AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG2471,17,R026,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG2487,17,R063,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG2488,17,R065,low risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG2495,17,R082,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG2496,17,R085,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG2499,17,R088,low risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG2503,17,R093,low risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
